File Name,File Path,File Size,Checksum
220406HM_TR1_P4_EH8_3-P4H08C-TTAGGC_R1_59_val_1_bismark_bt2_182.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P4_EH8_3-P4H08C-TTAGGC_R1_59_val_1_bismark_bt2_182.multiple.deduplicated.bam,2613137657,79cfc7cbdf86a5da85b5e531f6224b3c
220406HM_TR1_P4_EH8_3-P4H08C-TTAGGC_R2_59_val_2_bismark_bt2_182.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P4_EH8_3-P4H08C-TTAGGC_R2_59_val_2_bismark_bt2_182.multiple.deduplicated.bam,2704293142,8404d9e3be059ebbaedc906a7920cb1c
220406HM_TR1_P4_EH8_4-P4H09C-TGACCA_R1_60_val_1_bismark_bt2_183.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P4_EH8_4-P4H09C-TGACCA_R1_60_val_1_bismark_bt2_183.multiple.deduplicated.bam,7132374157,e9272a9154c4c8035eb4abc1560bd219
220406HM_TR1_P4_EH8_4-P4H09C-TGACCA_R2_60_val_2_bismark_bt2_183.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P4_EH8_4-P4H09C-TGACCA_R2_60_val_2_bismark_bt2_183.multiple.deduplicated.bam,7403582496,cc00f95cfaa5da91426fc3d9b370a8ca
220406HM_TR1_P5_AD1_1-P5A03N-ATCACG_R1_1_val_1_bismark_bt2_186.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_1-P5A03N-ATCACG_R1_1_val_1_bismark_bt2_186.multiple.deduplicated.bam,6580107695,bc85355cddee333ba52fa6f70d039b0c
220406HM_TR1_P5_AD1_1-P5A03N-ATCACG_R2_1_val_2_bismark_bt2_186.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_1-P5A03N-ATCACG_R2_1_val_2_bismark_bt2_186.multiple.deduplicated.bam,6698518990,ca8a788184b85e179cb7127e093ad4d8
220406HM_TR1_P5_AD1_2-P5B06N-CGATGT_R1_2_val_1_bismark_bt2_193.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_2-P5B06N-CGATGT_R1_2_val_1_bismark_bt2_193.multiple.deduplicated.bam,5919244951,b4557184105758a2696c5d893330c314
220406HM_TR1_P5_AD1_2-P5B06N-CGATGT_R2_2_val_2_bismark_bt2_193.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_2-P5B06N-CGATGT_R2_2_val_2_bismark_bt2_193.multiple.deduplicated.bam,6069801106,0753e0cda2d9764d01d973c1f2239969
220406HM_TR1_P5_AD1_3-P5B07N-TTAGGC_R1_3_val_1_bismark_bt2_194.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_3-P5B07N-TTAGGC_R1_3_val_1_bismark_bt2_194.multiple.deduplicated.bam,3515531293,3ff4b4453fb378705752f6370de06979
220406HM_TR1_P5_AD1_3-P5B07N-TTAGGC_R2_3_val_2_bismark_bt2_194.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_3-P5B07N-TTAGGC_R2_3_val_2_bismark_bt2_194.multiple.deduplicated.bam,3555936191,42364e04722e49c971c20f5d5c25c8bb
220406HM_TR1_P5_AD1_4-P5B09N-TGACCA_R1_4_val_1_bismark_bt2_195.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_4-P5B09N-TGACCA_R1_4_val_1_bismark_bt2_195.multiple.deduplicated.bam,3872784592,e967b7608bc0b4c8feb27c640aac8431
220406HM_TR1_P5_AD1_4-P5B09N-TGACCA_R2_4_val_2_bismark_bt2_195.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD1_4-P5B09N-TGACCA_R2_4_val_2_bismark_bt2_195.multiple.deduplicated.bam,3998209250,be13ef8a162ddf2bc3ffdfc039bc9a56
220406HM_TR1_P5_AD2_1-P5D10N-ATCACG_R1_5_val_1_bismark_bt2_207.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_1-P5D10N-ATCACG_R1_5_val_1_bismark_bt2_207.multiple.deduplicated.bam,3069003603,9325db27371200033d58ae00f8342cc4
220406HM_TR1_P5_AD2_1-P5D10N-ATCACG_R2_5_val_2_bismark_bt2_207.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_1-P5D10N-ATCACG_R2_5_val_2_bismark_bt2_207.multiple.deduplicated.bam,3201738983,47dcf77e356f9d7b65e2ea955acc703a
220406HM_TR1_P5_AD2_2-P5E03N-CGATGT_R1_6_val_1_bismark_bt2_211.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_2-P5E03N-CGATGT_R1_6_val_1_bismark_bt2_211.multiple.deduplicated.bam,7085089568,81a656a6b63d31842b1bbabf56c421d0
220406HM_TR1_P5_AD2_2-P5E03N-CGATGT_R2_6_val_2_bismark_bt2_211.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_2-P5E03N-CGATGT_R2_6_val_2_bismark_bt2_211.multiple.deduplicated.bam,7354840072,7f6b3b4d28cdfdee01f9b83f6fbbb645
220406HM_TR1_P5_AD2_3-P5F08N-TTAGGC_R1_7_val_1_bismark_bt2_221.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_3-P5F08N-TTAGGC_R1_7_val_1_bismark_bt2_221.multiple.deduplicated.bam,2839347129,27b32c0f9da98c68bc1ea20d5a23b54e
220406HM_TR1_P5_AD2_3-P5F08N-TTAGGC_R2_7_val_2_bismark_bt2_221.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_3-P5F08N-TTAGGC_R2_7_val_2_bismark_bt2_221.multiple.deduplicated.bam,2907817131,357b41d6e5888f533b437c39419eb0d0
220406HM_TR1_P5_AD2_4-P5F10N-TGACCA_R1_8_val_1_bismark_bt2_223.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_4-P5F10N-TGACCA_R1_8_val_1_bismark_bt2_223.multiple.deduplicated.bam,5802645308,ec869550b249dc6091e2aeda531703b0
220406HM_TR1_P5_AD2_4-P5F10N-TGACCA_R2_8_val_2_bismark_bt2_223.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD2_4-P5F10N-TGACCA_R2_8_val_2_bismark_bt2_223.multiple.deduplicated.bam,6029892458,31882b75a5cad961fcc3d9ab337f5c2c
220406HM_TR1_P5_AD3_1-P5G11N-ATCACG_R1_9_val_1_bismark_bt2_231.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD3_1-P5G11N-ATCACG_R1_9_val_1_bismark_bt2_231.multiple.deduplicated.bam,2906591624,38f02544ab4554f1759f7ff29204d95c
220406HM_TR1_P5_AD3_1-P5G11N-ATCACG_R2_9_val_2_bismark_bt2_231.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD3_1-P5G11N-ATCACG_R2_9_val_2_bismark_bt2_231.multiple.deduplicated.bam,3018019170,3bf277d79d81ee76c843872ed21dbd84
220406HM_TR1_P5_AD3_2-P5H01N-CGATGT_R1_10_val_1_bismark_bt2_232.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD3_2-P5H01N-CGATGT_R1_10_val_1_bismark_bt2_232.multiple.deduplicated.bam,4883093267,4976307fc76ac8ba64b1df9e4e6474da
220406HM_TR1_P5_AD3_2-P5H01N-CGATGT_R2_10_val_2_bismark_bt2_232.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD3_2-P5H01N-CGATGT_R2_10_val_2_bismark_bt2_232.multiple.deduplicated.bam,5042027203,ce42a3d20a7d10b7337ae08d41beb147
220406HM_TR1_P5_AD4_1-P5A05C-ATCACG_R1_13_val_1_bismark_bt2_187.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_1-P5A05C-ATCACG_R1_13_val_1_bismark_bt2_187.multiple.deduplicated.bam,6107953207,a461eebdace9d2c2b7e011aee0fffd35
220406HM_TR1_P5_AD4_1-P5A05C-ATCACG_R2_13_val_2_bismark_bt2_187.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_1-P5A05C-ATCACG_R2_13_val_2_bismark_bt2_187.multiple.deduplicated.bam,6403658278,3597bfab312b50686d14b3bcb70502f4
220406HM_TR1_P5_AD4_2-P5A08C-CGATGT_R1_14_val_1_bismark_bt2_188.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_2-P5A08C-CGATGT_R1_14_val_1_bismark_bt2_188.multiple.deduplicated.bam,4193192539,a00c161a8256a669b0db0e53ee2680d4
220406HM_TR1_P5_AD4_2-P5A08C-CGATGT_R2_14_val_2_bismark_bt2_188.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_2-P5A08C-CGATGT_R2_14_val_2_bismark_bt2_188.multiple.deduplicated.bam,4380931445,8609176af59f1a12588ad5a376322670
220406HM_TR1_P5_AD4_3-P5A10C-TTAGGC_R1_15_val_1_bismark_bt2_189.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_3-P5A10C-TTAGGC_R1_15_val_1_bismark_bt2_189.multiple.deduplicated.bam,3558602969,04afd9cd2fe8ab9feb31bbf97a298f5a
220406HM_TR1_P5_AD4_3-P5A10C-TTAGGC_R2_15_val_2_bismark_bt2_189.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_3-P5A10C-TTAGGC_R2_15_val_2_bismark_bt2_189.multiple.deduplicated.bam,3674862499,ebd02a04e50123591682b81ab89073d4
220406HM_TR1_P5_AD4_4-P5A11C-TGACCA_R1_16_val_1_bismark_bt2_190.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_4-P5A11C-TGACCA_R1_16_val_1_bismark_bt2_190.multiple.deduplicated.bam,4551282587,40de676f77a43a71d0dbe95cf857c7e8
220406HM_TR1_P5_AD4_4-P5A11C-TGACCA_R2_16_val_2_bismark_bt2_190.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD4_4-P5A11C-TGACCA_R2_16_val_2_bismark_bt2_190.multiple.deduplicated.bam,4705593660,c1892a38e05ec72c1a186c685fdc1d74
220406HM_TR1_P5_AD5_1-P5C03C-ATCACG_R1_17_val_1_bismark_bt2_198.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_1-P5C03C-ATCACG_R1_17_val_1_bismark_bt2_198.multiple.deduplicated.bam,5307898441,fb7825c9b3d93995a36fa175691d758d
220406HM_TR1_P5_AD5_1-P5C03C-ATCACG_R2_17_val_2_bismark_bt2_198.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_1-P5C03C-ATCACG_R2_17_val_2_bismark_bt2_198.multiple.deduplicated.bam,5540240896,c74425e6790380b4c26b0295d1b9f7a1
220406HM_TR1_P5_AD5_2-P5C09C-CGATGT_R1_18_val_1_bismark_bt2_200.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_2-P5C09C-CGATGT_R1_18_val_1_bismark_bt2_200.multiple.deduplicated.bam,4738570379,31cfc613a0a633dcff1ede3d5eaf58b7
220406HM_TR1_P5_AD5_2-P5C09C-CGATGT_R2_18_val_2_bismark_bt2_200.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_2-P5C09C-CGATGT_R2_18_val_2_bismark_bt2_200.multiple.deduplicated.bam,4905409049,033bc8bc1d11c0d67468729803862954
220406HM_TR1_P5_AD5_3-P5D01C-TTAGGC_R1_19_val_1_bismark_bt2_202.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_3-P5D01C-TTAGGC_R1_19_val_1_bismark_bt2_202.multiple.deduplicated.bam,6795302468,19f8f36d521c5e6a15b30616ddb4c1b9
220406HM_TR1_P5_AD5_3-P5D01C-TTAGGC_R2_19_val_2_bismark_bt2_202.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_3-P5D01C-TTAGGC_R2_19_val_2_bismark_bt2_202.multiple.deduplicated.bam,6896592275,15636b0bc16c5158d70e808d4514d547
220406HM_TR1_P5_AD5_4-P5D05C-TGACCA_R1_20_val_1_bismark_bt2_204.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_4-P5D05C-TGACCA_R1_20_val_1_bismark_bt2_204.multiple.deduplicated.bam,4016344068,539c88ed0e82fc668f95ffbe9b6048d5
220406HM_TR1_P5_AD5_4-P5D05C-TGACCA_R2_20_val_2_bismark_bt2_204.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD5_4-P5D05C-TGACCA_R2_20_val_2_bismark_bt2_204.multiple.deduplicated.bam,4193483950,2d70da297078773c651592e0cad3af83
220406HM_TR1_P5_AD6_1-P5E04C-ATCACG_R1_21_val_1_bismark_bt2_212.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_1-P5E04C-ATCACG_R1_21_val_1_bismark_bt2_212.multiple.deduplicated.bam,11297294673,2e03d9685e28603143bd00e326a4f1ac
220406HM_TR1_P5_AD6_1-P5E04C-ATCACG_R2_21_val_2_bismark_bt2_212.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_1-P5E04C-ATCACG_R2_21_val_2_bismark_bt2_212.multiple.deduplicated.bam,11509460937,67896f43d48cb65f462241f41dc89ff7
220406HM_TR1_P5_AD6_2-P5E05C-CGATGT_R1_22_val_1_bismark_bt2_213.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_2-P5E05C-CGATGT_R1_22_val_1_bismark_bt2_213.multiple.deduplicated.bam,6109323888,9f7a24dd9d26e84c00f7339bdc745357
220406HM_TR1_P5_AD6_2-P5E05C-CGATGT_R2_22_val_2_bismark_bt2_213.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_2-P5E05C-CGATGT_R2_22_val_2_bismark_bt2_213.multiple.deduplicated.bam,6202732571,958421dec9b5f574fbda444eb22ef35c
220406HM_TR1_P5_AD6_3-P5E08C-TTAGGC_R1_23_val_1_bismark_bt2_214.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_3-P5E08C-TTAGGC_R1_23_val_1_bismark_bt2_214.multiple.deduplicated.bam,3031859922,74a3d8dc92306ffee77c0d17c77c42e9
220406HM_TR1_P5_AD6_3-P5E08C-TTAGGC_R2_23_val_2_bismark_bt2_214.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_3-P5E08C-TTAGGC_R2_23_val_2_bismark_bt2_214.multiple.deduplicated.bam,3108230433,06fba368f845834cc522f115b0969480
220406HM_TR1_P5_AD6_4-P5E09C-TGACCA_R1_24_val_1_bismark_bt2_215.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_4-P5E09C-TGACCA_R1_24_val_1_bismark_bt2_215.multiple.deduplicated.bam,6538625667,9340a0998eccc64b995b118f64b55094
220406HM_TR1_P5_AD6_4-P5E09C-TGACCA_R2_24_val_2_bismark_bt2_215.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD6_4-P5E09C-TGACCA_R2_24_val_2_bismark_bt2_215.multiple.deduplicated.bam,6744614017,4b4c4f4cac0bb843e357537d9bed14f7
220406HM_TR1_P5_AD7_1-P5F05C-ATCACG_R1_25_val_1_bismark_bt2_220.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_1-P5F05C-ATCACG_R1_25_val_1_bismark_bt2_220.multiple.deduplicated.bam,4706220937,75694fc5eb858ba58aa2446ecdae78e1
220406HM_TR1_P5_AD7_1-P5F05C-ATCACG_R2_25_val_2_bismark_bt2_220.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_1-P5F05C-ATCACG_R2_25_val_2_bismark_bt2_220.multiple.deduplicated.bam,4828640248,905bf96a1b6edf1bc741d8fb41a4c6e7
220406HM_TR1_P5_AD7_2-P5F09C-CGATGT_R1_26_val_1_bismark_bt2_222.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_2-P5F09C-CGATGT_R1_26_val_1_bismark_bt2_222.multiple.deduplicated.bam,7022914070,c18c60c74a62b8b15ed2482a221d8a86
220406HM_TR1_P5_AD7_2-P5F09C-CGATGT_R2_26_val_2_bismark_bt2_222.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_2-P5F09C-CGATGT_R2_26_val_2_bismark_bt2_222.multiple.deduplicated.bam,7223549490,0598bdd74665cff37f8060853af58ebd
220406HM_TR1_P5_AD7_3-P5F11C-TTAGGC_R1_27_val_1_bismark_bt2_224.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_3-P5F11C-TTAGGC_R1_27_val_1_bismark_bt2_224.multiple.deduplicated.bam,4765837339,4d0463728e970b3d28482b9c5c152b9e
220406HM_TR1_P5_AD7_3-P5F11C-TTAGGC_R2_27_val_2_bismark_bt2_224.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_3-P5F11C-TTAGGC_R2_27_val_2_bismark_bt2_224.multiple.deduplicated.bam,4826698948,43cf567babc7e607779c73292212b6ed
220406HM_TR1_P5_AD7_4-P5G06C-TGACCA_R1_28_val_1_bismark_bt2_228.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_4-P5G06C-TGACCA_R1_28_val_1_bismark_bt2_228.multiple.deduplicated.bam,7245234229,12f0df7386eb0177ce50e2eb9dd1e7f9
220406HM_TR1_P5_AD7_4-P5G06C-TGACCA_R2_28_val_2_bismark_bt2_228.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_AD7_4-P5G06C-TGACCA_R2_28_val_2_bismark_bt2_228.multiple.deduplicated.bam,7474589442,b75899fccf0333469f584328308cb335
220406HM_TR1_P5_EH1_1-P5C04N-ATCACG_R1_29_val_1_bismark_bt2_199.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_1-P5C04N-ATCACG_R1_29_val_1_bismark_bt2_199.multiple.deduplicated.bam,6075654660,19c31a43ac445cb95e2b3cde7eb8e947
220406HM_TR1_P5_EH1_1-P5C04N-ATCACG_R2_29_val_2_bismark_bt2_199.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_1-P5C04N-ATCACG_R2_29_val_2_bismark_bt2_199.multiple.deduplicated.bam,6604222413,1b2ba74a7fe568a241363ef69cb48455
220406HM_TR1_P5_EH1_2-P5C12N-CGATGT_R1_30_val_1_bismark_bt2_201.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_2-P5C12N-CGATGT_R1_30_val_1_bismark_bt2_201.multiple.deduplicated.bam,3684616604,024807a1c2488a443e57c99582af6544
220406HM_TR1_P5_EH1_2-P5C12N-CGATGT_R2_30_val_2_bismark_bt2_201.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_2-P5C12N-CGATGT_R2_30_val_2_bismark_bt2_201.multiple.deduplicated.bam,4078324826,d258213976c415d5341f528e9c6b64eb
220406HM_TR1_P5_EH1_3-P5D02N-TTAGGC_R1_31_val_1_bismark_bt2_203.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_3-P5D02N-TTAGGC_R1_31_val_1_bismark_bt2_203.multiple.deduplicated.bam,10383443526,a6af3164fa3e3b117619927fc0c9a54d
220406HM_TR1_P5_EH1_3-P5D02N-TTAGGC_R2_31_val_2_bismark_bt2_203.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_3-P5D02N-TTAGGC_R2_31_val_2_bismark_bt2_203.multiple.deduplicated.bam,10773491128,b2a8720d8e81e9e5136a0e3f97554deb
220406HM_TR1_P5_EH1_4-P5D07N-TGACCA_R1_32_val_1_bismark_bt2_205.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_4-P5D07N-TGACCA_R1_32_val_1_bismark_bt2_205.multiple.deduplicated.bam,4434311342,3bba1f0136b07bc1500cb65f8c60a346
220406HM_TR1_P5_EH1_4-P5D07N-TGACCA_R2_32_val_2_bismark_bt2_205.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH1_4-P5D07N-TGACCA_R2_32_val_2_bismark_bt2_205.multiple.deduplicated.bam,4645969272,90df6a43b3906cda409c459262e38670
220406HM_TR1_P5_EH2_1-P5F12N-ATCACG_R1_33_val_1_bismark_bt2_225.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_1-P5F12N-ATCACG_R1_33_val_1_bismark_bt2_225.multiple.deduplicated.bam,8170663412,f6914207ec1974b19316805d3fad50c9
220406HM_TR1_P5_EH2_1-P5F12N-ATCACG_R2_33_val_2_bismark_bt2_225.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_1-P5F12N-ATCACG_R2_33_val_2_bismark_bt2_225.multiple.deduplicated.bam,8743984064,fd19a50a2e362699c8b8b2584e321483
220406HM_TR1_P5_EH2_2-P5G02N-CGATGT_R1_34_val_1_bismark_bt2_226.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_2-P5G02N-CGATGT_R1_34_val_1_bismark_bt2_226.multiple.deduplicated.bam,3982151640,d81ade25d7dd2cfba768c31be5f6e859
220406HM_TR1_P5_EH2_2-P5G02N-CGATGT_R2_34_val_2_bismark_bt2_226.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_2-P5G02N-CGATGT_R2_34_val_2_bismark_bt2_226.multiple.deduplicated.bam,4346627866,4d09e16a7bc03220361844a677d40b1d
220406HM_TR1_P5_EH2_3-P5G03N-TTAGGC_R1_35_val_1_bismark_bt2_227.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_3-P5G03N-TTAGGC_R1_35_val_1_bismark_bt2_227.multiple.deduplicated.bam,9474255809,38d5bcaa225ea4d917a100a94fd05933
220406HM_TR1_P5_EH2_3-P5G03N-TTAGGC_R2_35_val_2_bismark_bt2_227.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_3-P5G03N-TTAGGC_R2_35_val_2_bismark_bt2_227.multiple.deduplicated.bam,9819755312,13d096c37b70e2699f00a2857f036a8d
220406HM_TR1_P5_EH2_4-P5G09N-TGACCA_R1_36_val_1_bismark_bt2_230.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_4-P5G09N-TGACCA_R1_36_val_1_bismark_bt2_230.multiple.deduplicated.bam,8308541530,427ba3bf9107164f551e3f9fa3ff04c2
220406HM_TR1_P5_EH2_4-P5G09N-TGACCA_R2_36_val_2_bismark_bt2_230.multiple.deduplicated.bam,/home/groups/CEDAR/Strogant/projects/AMLcountdown/Replicate1/dedup_combined/220406HM_TR1_P5_EH2_4-P5G09N-TGACCA_R2_36_val_2_bismark_bt2_230.multiple.deduplicated.bam,8705355940,1fce4547d5783d6f29393b5ac4fb6a1b
